idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
6,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,390,75.0,0.5961538461538461
6,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,390,52.0,0.5666666666666667
6,Datasets.Amazon,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,390,52.0,0.5666666666666667
6,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,390,9.0,0.5115384615384615
6,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,390,34.0,0.5435897435897435
6,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,390,36.0,0.5461538461538462
6,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,390,9.0,0.5115384615384615
6,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,390,36.0,0.5461538461538462
6,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,390,38.0,0.5487179487179488
6,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
6,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
6,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,390,7.0,0.5089743589743589
6,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,390,36.0,0.5461538461538462
6,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,390,39.0,0.55
6,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,390,36.0,0.5461538461538462
6,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
