idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
5,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
5,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,1671,160.0,0.5478755236385398
5,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,283.0,0.5846798324356672
5,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,206.0,0.56163973668462
5,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,242.0,0.5724117295032914
5,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,1671,279.0,0.5834829443447038
5,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,1671,136.0,0.5406941950927588
5,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,1671,137.0,0.5409934171154998
6,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,1671,298.0,0.5891681627767804
6,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,1671,173.0,0.5517654099341711
6,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,1671,208.0,0.5622381807301018
6,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,1671,121.0,0.5362058647516457
6,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,1671,304.0,0.5909634949132256
6,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,1671,303.0,0.5906642728904847
6,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,1671,279.0,0.5834829443447038
6,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,1671,217.0,0.5649311789347696
6,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,1671,224.0,0.5670257330939557
6,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,1671,302.0,0.5903650508677438
6,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,1671,192.0,0.5574506283662477
6,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,1671,214.0,0.564033512866547
6,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
6,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
6,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,280.0,0.5837821663674446
