idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
7,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,140,30.0,0.6071428571428571
7,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,140,55.0,0.6964285714285714
7,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,140,40.0,0.6428571428571428
7,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,140,35.0,0.625
7,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,51.0,0.6821428571428572
7,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,140,39.0,0.6392857142857142
7,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,140,37.0,0.6321428571428571
7,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,140,50.0,0.6785714285714286
7,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,140,47.0,0.6678571428571428
7,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,140,43.0,0.6535714285714286
7,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,56.0,0.7
7,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,140,42.0,0.65
7,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,140,23.0,0.5821428571428572
7,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,140,28.0,0.6
8,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,140,43.0,0.6535714285714286
8,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,140,28.0,0.6
8,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,140,54.0,0.6928571428571428
8,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,140,52.0,0.6857142857142857
8,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,140,57.0,0.7035714285714285
8,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,140,57.0,0.7035714285714285
8,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,140,41.0,0.6464285714285715
8,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,140,37.0,0.6321428571428571
8,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,140,55.0,0.6964285714285714
8,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,140,42.0,0.65
8,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,140,31.0,0.6107142857142858
8,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,140,54.0,0.6928571428571428
8,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,140,5.0,0.5178571428571429
8,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,140,28.0,0.6
8,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,140,49.0,0.675
8,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,140,42.0,0.65
8,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,140,33.0,0.6178571428571429
8,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,53.0,0.6892857142857143
8,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,140,42.0,0.65
8,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,140,36.0,0.6285714285714286
8,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,140,52.0,0.6857142857142857
8,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,140,55.0,0.6964285714285714
8,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,140,40.0,0.6428571428571428
8,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,59.0,0.7107142857142857
8,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,140,42.0,0.65
8,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,140,17.0,0.5607142857142857
8,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,140,25.0,0.5892857142857143
9,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,140,32.0,0.6142857142857143
9,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,140,31.0,0.6107142857142858
9,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,140,44.0,0.6571428571428571
9,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,140,45.0,0.6607142857142857
9,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,140,53.0,0.6892857142857143
9,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,140,52.0,0.6857142857142857
9,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,140,30.0,0.6071428571428571
9,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,140,42.0,0.65
9,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,140,47.0,0.6678571428571428
9,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,140,31.0,0.6107142857142858
9,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,140,37.0,0.6321428571428571
9,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,140,46.0,0.6642857142857143
9,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,140,3.0,0.5107142857142857
9,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,140,31.0,0.6107142857142858
9,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,140,42.0,0.65
9,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,140,31.0,0.6107142857142858
9,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,140,40.0,0.6428571428571428
9,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,46.0,0.6642857142857143
9,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,140,30.0,0.6071428571428571
9,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,140,45.0,0.6607142857142857
9,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,140,52.0,0.6857142857142857
9,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,140,48.0,0.6714285714285715
9,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,140,54.0,0.6928571428571428
9,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,140,56.0,0.7
9,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,140,33.0,0.6178571428571429
9,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,140,26.0,0.5928571428571429
9,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,140,31.0,0.6107142857142858
